======================================
            Forces File               
      University of Birmingham        
             Ben Palmer               
======================================
 
Date: 01:11 14/03/2014
 
 
   1   -0.1361249123E+00   -0.1361249123E+00   -0.1361249123E+00                 1       1       0
   2    0.1361250138E+00    0.1361250138E+00   -0.1361249121E+00                 2       1       0
   3    0.1361250138E+00   -0.1361249121E+00    0.1361250138E+00                 3       1       0
   4   -0.1361249121E+00    0.1361250138E+00    0.1361250138E+00                 4       1       0
  14   -0.4974576553E+00   -0.4433699928E+00    0.6324710240E+00    0.3142848909E+00   -0.3083203733E+00   -0.5775145069E-01                18       2       0
  15   -0.1194320738E+01   -0.9206641596E+00    0.1218867840E+01   -0.9184280634E+00   -0.9427185655E+00    0.1405740142E+01                19       2       0
  16   -0.2980931450E-02    0.1638529782E+01   -0.7261617312E+00    0.4553794861E+00    0.3471823633E+00   -0.8927373290E+00                20       2       0
  17   -0.8023743532E+00    0.1246342430E+01    0.8364453568E+00   -0.1821896285E+00    0.8431103826E+00   -0.5105224997E-01                21       2       0
  18    0.2689989739E+00   -0.1403277178E+00   -0.3687744222E+00   -0.3832307160E+00    0.2772426009E+00   -0.1281866431E+00                22       2       0
  19    0.1445160515E+01   -0.1696523033E+01    0.2241959189E+01    0.9876491427E+00   -0.1482220888E+01    0.1717943072E+01                23       2       0
  20    0.1027130476E+01    0.7551803819E+00   -0.1289012176E+01    0.2193280160E+00    0.3658125997E+00   -0.5767578483E+00                24       2       0
  21   -0.5789465547E+00   -0.4752407024E+00    0.9336279461E+00   -0.3010476530E+00    0.1181383505E+00    0.7244966030E+00                25       2       0
  22    0.5580478857E-02    0.1098030664E+01    0.2267100308E+01    0.1597378552E+00    0.3513882458E+00    0.1461831093E+01                26       2       0
  23    0.6645706869E+00   -0.5082034503E+00   -0.1587289020E+01    0.4368183017E+00   -0.2618833780E+00   -0.7643684745E+00                27       2       0
  24    0.1836613344E+00   -0.2402214330E+00   -0.2898163728E+00   -0.4627963603E+00   -0.5233840086E-02   -0.1499668062E+00                28       2       0
  25   -0.6237362790E+00   -0.3878590707E+00   -0.1477454751E+01   -0.3337248862E+00   -0.3519327343E+00   -0.1085813046E+01                29       2       0
  26    0.1458851989E+00    0.1568249424E+00    0.2350199241E+00    0.3376955688E+00    0.3088178337E+00    0.1499177665E+00                30       2       0
  27    0.1500091521E+01   -0.1684435243E+01   -0.1242150492E+01    0.1214783430E+01   -0.1173067808E+01   -0.7917618155E+00                31       2       0
  28   -0.1181322518E+01   -0.9697636646E+00   -0.3357866564E+00   -0.6723312736E+00   -0.6623260379E+00    0.4228433669E+00                32       2       0
  29   -0.1339846011E+01   -0.1241273092E+00    0.1869510891E+01   -0.1506930828E+01    0.1021615565E+00    0.2242567778E+01                33       2       0
  30   -0.2584031091E+00   -0.1422769632E+01    0.6918806555E+00   -0.1224933788E+00   -0.4098143280E+00    0.2779632807E+00                34       2       0
  31   -0.2821435363E-01    0.2340185620E+00   -0.1363143308E+01    0.1247284487E+00   -0.2653255761E+00   -0.1141488552E+01                35       2       0
  32    0.1642808833E+01    0.4852536884E+00    0.4322834149E-04    0.1450357437E+01    0.6870169044E+00   -0.2653395832E+00                36       2       0
  33   -0.8610601064E-01   -0.1316889064E+01    0.1696985260E+00   -0.2356451154E+00   -0.1164003372E+01    0.3712586164E+00                37       2       0
  34    0.9851470924E-01    0.1343177217E+00    0.7749487030E+00    0.3836591244E+00    0.6618525833E-01    0.4147518873E+00                38       2       0
  35   -0.4301637800E+00    0.1094831006E+01   -0.4751440845E+00   -0.3308412135E+00    0.9287306070E+00   -0.7849155068E+00                39       2       0
  36   -0.1966383472E+01   -0.2987993797E+00    0.3039469942E+00   -0.1304003954E+01   -0.2994791865E+00    0.1022947021E-01                40       2       0
  37    0.3863865642E+00    0.2491034448E+00    0.1108504062E+01   -0.4533895850E-01   -0.2315202951E+00    0.1167262435E+01                41       2       0
  38    0.1119358122E+01    0.3474125940E+00   -0.1343445012E+01    0.4223509133E+00    0.3151566982E+00   -0.7355117798E+00                42       2       0
  39    0.1125124646E+01    0.5874360269E+00    0.1478421077E+00    0.1305844665E+01    0.6356523633E+00    0.1746126264E+00                43       2       0
  40   -0.4331966372E+00   -0.1043545412E+01    0.2159184492E+00   -0.1769447774E+00   -0.7690968513E+00    0.2308756858E+00                44       2       0
  41   -0.3234582933E+00    0.5942894992E+00   -0.5978972799E+00   -0.2380203158E+00    0.2103947401E+00   -0.4472479820E+00                45       2       0
  42    0.1874592230E+01    0.3702813997E+00    0.1179247741E+01    0.6043964028E+00    0.6213521361E+00    0.7057862878E+00                46       2       0
  43   -0.7129945753E+00    0.9405053455E-01    0.5117979380E+00   -0.8560693860E+00   -0.7404974103E+00    0.3718491793E+00                47       2       0
  44    0.1112928435E+01    0.1448943401E+01   -0.2693321735E+00    0.1068749189E+01    0.1143085003E+01   -0.5660459399E+00                48       2       0
  45    0.6037723086E+00    0.5699276862E+00    0.3428442167E+00    0.2126568258E+00   -0.4857526124E+00    0.4344401062E+00                49       2       0
  46   -0.3904202491E+00    0.3678210261E+00   -0.1686858648E+01   -0.1643060744E+00    0.8491560072E-01   -0.1142313361E+01                50       2       0
  47   -0.9978658499E+00   -0.1300733607E+01    0.1198820059E+01   -0.4485972226E+00   -0.5791500211E+00    0.1047974944E+01                51       2       0
  48    0.1721904279E+00   -0.1388891083E+01   -0.4065786906E-02    0.2295734882E+00   -0.7647528648E+00   -0.2331307828E+00                52       2       0
  49    0.3300650307E+00    0.3228621256E+00   -0.8257789265E-02    0.6128852963E+00    0.8002837300E+00   -0.5738061070E+00                53       2       0
  50    0.7432795597E+00   -0.6874487204E+00    0.8985149467E+00    0.8256182075E+00   -0.2667278945E+00    0.3437101245E+00                54       2       0
  51   -0.1114800257E+01   -0.7833087190E+00   -0.2063551337E+01   -0.6297678947E+00   -0.4500265419E+00   -0.1719530582E+01                55       2       0
  52   -0.9734617750E+00    0.6919791209E+00    0.4739736617E+00   -0.6631748080E+00    0.1700564027E+00    0.2388040274E+00                56       2       0
  53   -0.4639683052E+00   -0.1502739135E-02   -0.7666757748E+00   -0.1186838523E+00    0.7673100103E-02   -0.7551529408E+00                57       2       0
  54   -0.9211564038E-01    0.2107795524E+01   -0.7657113737E+00    0.4579118490E+00    0.1776379228E+01   -0.8541976213E+00                58       2       0
  55   -0.1067860806E+01   -0.5235729775E+00   -0.8855519868E+00   -0.6131925583E+00   -0.3943880498E+00   -0.6173284054E+00                59       2       0
  56   -0.1204336704E+00    0.1752356956E+00   -0.1296398784E+01    0.5837453008E+00    0.3848982453E+00   -0.1299498796E+01                60       2       0
  57   -0.1210336635E+01   -0.2643132869E+00    0.2406193221E+01   -0.1207276464E+01   -0.1135430932E+00    0.1996940374E+01                61       2       0
  58    0.1005138565E+01    0.1023348578E+01   -0.3181099303E+00    0.5346318483E+00    0.1197975874E+01   -0.7559937239E+00                62       2       0
  59   -0.1050383754E+01    0.7678546432E+00    0.2594240584E+01   -0.1085682869E+01    0.7942121029E+00    0.2146375656E+01                63       2       0
  60    0.2416580047E+01    0.1191851496E+01    0.8008845703E+00    0.1223720670E+01    0.7693020701E+00    0.8434066176E+00                64       2       0
  61    0.2761555799E+01   -0.6775468038E+00   -0.6922694892E+00    0.1508063793E+01    0.1430623978E-01   -0.1830083877E+00                65       2       0
  62   -0.2512473099E+00   -0.1015080445E+01    0.5939990733E+00   -0.5372012258E+00   -0.8504791856E+00    0.8713024855E+00                66       2       0
  63   -0.1913046707E+01    0.6531169352E+00    0.3272292149E+00   -0.1572395325E+01    0.9606351256E+00    0.7014291734E-01                67       2       0
  64    0.3530566209E+01    0.8606315161E+00   -0.1872828736E+00    0.2541334152E+01    0.5627869368E+00   -0.2414064407E+00                68       2       0
  65   -0.2240579035E+00   -0.8449273698E+00    0.2097107991E+01    0.1797563732E+00   -0.3149675429E+00    0.7591576576E+00                69       2       0
  66   -0.8157326929E+00   -0.2711464224E+00   -0.1957997547E+01   -0.2395367026E+00   -0.1992894560E+00   -0.5251020193E+00                70       2       0
  67   -0.1593872730E+01   -0.1579133409E+01   -0.9651649268E+00   -0.1278752565E+01   -0.1051988721E+01   -0.6223440170E+00                71       2       0
  68   -0.2752360693E+00   -0.1053571645E+01   -0.1877246929E+01   -0.3107216060E+00   -0.5792311430E+00   -0.3791189194E+00                72       2       0
  69    0.3393586199E+00    0.5957051382E+00   -0.1047725146E+00    0.3742313683E+00    0.3876397908E+00    0.7362213731E-01                73       2       0
  70   -0.4632629778E+00    0.7939827194E+00   -0.1256293974E+01   -0.5455539823E+00    0.1893472672E+00   -0.7165492177E+00                74       2       0
  71    0.8322127868E+00    0.2289889394E-01    0.9135160114E+00    0.7336620688E+00   -0.6068417057E-01    0.5323247313E+00                75       2       0
  72    0.1718013260E+01   -0.2460188441E+01    0.4261489923E+00    0.7979255319E+00   -0.1792624235E+01    0.4505410194E+00                76       2       0
  73   -0.1197873359E+01    0.2000800962E+01    0.6847915434E+00   -0.1154065132E+01    0.1105361104E+01    0.6149391532E+00                77       2       0
  74   -0.9140668469E+00    0.8498256667E+00   -0.8207559961E+00   -0.5072644949E+00    0.3982786536E+00   -0.5787026286E+00                78       2       0
  75   -0.3074597950E+00    0.1396784003E+01    0.1614026972E+01   -0.3368917853E-01    0.8413127065E+00    0.1480606437E+01                79       2       0
  76    0.2230112931E+00    0.3799812661E+00   -0.6615695385E+00    0.3086357005E-01    0.6088165045E+00   -0.6694646478E+00                80       2       0
  77    0.1001184561E+01    0.3992404905E-01    0.2234310420E+01    0.1190041527E+00   -0.3218178824E-01    0.1200762391E+01                81       2       0
  78    0.3801437964E+00   -0.9199885984E+00   -0.5653904989E+00    0.1917464733E+00   -0.4649913907E+00   -0.5743045807E+00                82       2       0
  79   -0.5601983296E+00    0.1358058705E+00    0.1179685438E+01    0.5404201895E-01    0.2119261958E-01    0.5837553144E+00                83       2       0
  80   -0.2392149324E+00   -0.1025156814E+01   -0.2536386781E+01   -0.2753118277E+00   -0.4162112474E+00   -0.1500525832E+01                84       2       0
  81   -0.6849762551E+00    0.5289308856E+00    0.6511620613E+00   -0.5386605859E+00    0.3300524950E+00    0.1121518090E+00                85       2       0
  82   -0.9903017135E+00    0.2703646157E+01   -0.8797611273E+00   -0.5615617633E+00    0.1325924277E+01   -0.3891041577E+00                86       2       0
  83   -0.1054573901E+01   -0.1502858133E+01    0.1141771169E+01   -0.5321245193E+00   -0.7242823839E+00    0.1938414127E+00                87       2       0
  84    0.2903351749E+01   -0.6215110644E+00   -0.5809745629E+00    0.2400060415E+01   -0.4475302398E+00   -0.1780377924E+00                88       2       0
  85   -0.1510683906E+01    0.1030414986E+01    0.4239058224E+00   -0.1626578569E+01    0.1163021445E+01    0.7211745381E+00                89       2       0
  86   -0.4814453825E+00   -0.6697622682E+00    0.1210093359E+01   -0.7522261888E-01   -0.5477900505E+00    0.1023265123E+01                90       2       0
  87    0.1093403602E+00    0.9988114544E+00    0.1092007794E+01    0.4421693087E-01    0.3005652130E+00    0.3321053982E+00                91       2       0
  88   -0.7543037295E+00    0.8483618622E+00   -0.1215191704E+01   -0.5865729451E+00    0.7502113581E+00   -0.7675624490E+00                92       2       0
  89   -0.9710836827E+00   -0.1389155964E+01    0.2569142047E+01   -0.4394227266E+00   -0.8100397587E+00    0.1621003389E+01                93       2       0
  90   -0.1182244111E+01    0.1359676280E+01    0.6896218944E-01   -0.1264458418E+01    0.1005234480E+01    0.1057078037E-01                94       2       0
  91   -0.1130999361E+01   -0.4924118295E+00   -0.1647737638E+00   -0.8616535068E+00   -0.1844617277E+00   -0.7455700636E-01                95       2       0
  92    0.2499298118E+01   -0.5457395670E+00    0.6034951398E-01    0.2110623598E+01    0.6813205779E-01   -0.4160150588E+00                96       2       0
  93    0.7008205572E+00    0.4070793350E+00   -0.1079839688E+01    0.4655899405E+00   -0.1248625666E+00   -0.1701805145E+00                97       2       0
  94    0.3012478792E+01   -0.8677595821E+00   -0.2550091053E-01    0.2288084745E+01   -0.5650880337E+00    0.9007737041E-01                98       2       0
  95   -0.1317467537E+01   -0.1321372180E+01    0.4313282333E+00   -0.1056247592E+01   -0.1083802104E+01    0.2032651454E+00                99       2       0
  96   -0.4394270786E+00    0.1420540234E+01   -0.9686937080E+00   -0.7094166279E+00    0.9875340462E+00   -0.7708644867E+00               100       2       0
  97   -0.3000732044E-01    0.8850685656E+00    0.3581645689E+00   -0.2557046711E+00    0.9065220356E+00    0.2027816921E+00               101       2       0
  98   -0.3790568509E+00   -0.2272007075E+01   -0.5669558236E+00    0.5663141981E-01   -0.1894227266E+01   -0.3812568784E+00               102       2       0
  99   -0.9915002406E+00    0.2683693556E+01   -0.1276624827E+01   -0.7732956856E-01    0.2096214294E+01   -0.9446163177E+00               103       2       0
 100    0.8695428626E+00   -0.3811698750E+00    0.1672910979E+01    0.4796509743E+00   -0.4391784966E+00    0.1032455564E+01               104       2       0
 101    0.1237302303E+00   -0.7881535048E+00   -0.1614704600E+01    0.1327538639E+00   -0.9365128279E+00   -0.1032249451E+01               105       2       0
 102    0.1556230910E+01   -0.1385917158E+01    0.1685190598E+01    0.1540213585E+01   -0.8953176737E+00    0.1575463176E+01               106       2       0
 103   -0.3661289639E+00    0.7926255184E+00   -0.2718134445E+01   -0.5006013513E+00    0.1377234697E+01   -0.2750164509E+01               107       2       0
 104   -0.1194252709E+01   -0.8455487161E+00   -0.1010697032E+01   -0.9153282046E+00   -0.8623581529E+00   -0.7617270350E+00               108       2       0
 105    0.1513368853E+01    0.6614806612E+00    0.5007356520E+00    0.7056201100E+00    0.2743449211E+00    0.5637918115E+00               109       2       0
 106    0.5488037559E-01    0.2433127559E+01   -0.1421617699E+01   -0.2621546388E+00    0.1593489885E+01   -0.7235516906E+00               110       2       0
 107    0.1390194720E+01   -0.5455050293E-01   -0.1176886567E+01    0.6268161535E+00   -0.1629478186E+00   -0.1254369020E+01               111       2       0
 108    0.2332977434E+00    0.1158048690E+01    0.4373937801E+00    0.1020985022E+00    0.1126484632E+01    0.4174663872E-01               112       2       0
 109   -0.1222106663E+01    0.9426152652E+00    0.1166373189E+01   -0.1736747473E+00    0.5860374570E+00    0.4302992821E+00               113       2       0
 110   -0.1022359086E+01   -0.1178288325E+01   -0.4905650989E+00   -0.7498460412E+00   -0.9258449674E+00   -0.3210581839E+00               114       2       0
 111   -0.1157642092E+01   -0.1922540341E+01    0.1029188228E+01   -0.6044324636E+00   -0.1050833583E+01    0.6685858369E+00               115       2       0
 112    0.2683047616E+01    0.4565502265E+00   -0.7792169192E+00    0.2262104750E+01    0.4174223542E+00   -0.5214796662E+00               116       2       0
 113    0.6971893989E+00   -0.7273615469E+00   -0.2188924440E+00    0.3860983849E+00   -0.9267097712E+00   -0.1596788019E+00               117       2       0
 114   -0.1336607997E+01    0.6990396049E+00   -0.5254037789E+00   -0.1047295332E+01    0.9928689897E-01   -0.5016223192E+00               118       2       0
 115   -0.1350040361E+01    0.5359921103E+00   -0.3703323595E+01   -0.1107589126E+01   -0.6632439047E-01   -0.2590196371E+01               119       2       0
 116   -0.6350851566E+00    0.1417028174E+01    0.1218074815E+01    0.5211819895E-02    0.7620043159E+00    0.2316644192E+00               120       2       0
 117   -0.2354331484E+00    0.1952602166E+00   -0.7819384431E-01   -0.5758619905E+00   -0.1789456308E+00    0.2169878334E+00               121       2       0
 118    0.4368963190E+00   -0.1942793527E-01    0.9244460152E-01    0.5326810479E+00   -0.1014228836E+00    0.6571683288E-01               122       2       0
 119    0.2645838367E+01   -0.9673716525E+00    0.3261746532E+00    0.1677618742E+01   -0.3628888726E+00    0.6415778399E+00               123       2       0
 120    0.1238484511E+01   -0.9359754024E+00    0.1006762255E+01    0.6617285013E+00   -0.5413410664E+00    0.5384703875E+00               124       2       0
 121   -0.1652465389E+01    0.1252712955E+01    0.2274975905E+00   -0.1331256151E+01    0.8123889565E+00    0.7465229630E+00               125       2       0
 122    0.9915511645E+00   -0.1352480551E+01    0.4850312786E+00    0.8451692462E+00   -0.1408463717E+00    0.3497397006E+00               126       2       0
 123   -0.1056179015E+01   -0.1196107761E+01    0.9114475383E+00   -0.5020396709E+00    0.2131532878E+00    0.1437730640E+00               127       2       0
 124    0.4669009870E+00   -0.5476566481E+00    0.7044406388E+00    0.6046516895E+00   -0.9846373796E+00    0.1611781865E+00               128       2       0
 125    0.3315359179E+00    0.4786237827E+00    0.1161937114E+00    0.1080520079E+00   -0.2405236214E+00    0.5071593821E-01               129       2       0
 126   -0.1135050208E+01   -0.1211435247E+00    0.1736949748E-01    0.6417939812E-01   -0.2892977595E+00   -0.2778161466E+00               130       2       0
 127    0.5935596724E+00   -0.1387639528E+01   -0.2452783917E+01    0.2830059528E+00   -0.4643608034E+00   -0.1857491255E+01               131       2       0
 128   -0.1652765018E+01    0.6305444141E+00    0.2465080729E+00   -0.1417110682E+01    0.2906079888E+00    0.1021388412E+01               132       2       0
